rival,key_tags,lkp_tags,ranked,industry,counted,link,Company
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",2,Commercial Real Estate,20,"http://www.pressreader.com/usa/the-dallas-morning-news/20180726/282544429101196,https://archpaper.com/2018/07/wework-data-meteoric-expansion/,https://techstartups.com/2018/07/19/wework-competitor-swivel-raises-4-75-million-seed-round-grow-platform-expand-new-cities-hire-new-staff/,http://www.globest.com/2018/07/19/wework-once-again-expands-nyc-footprint/,http://milehighcre.com/wework-continues-denver-expansion-into-wells-fargo-center/,https://www.hospitalitydesign.com/news/retail-commercial/wework-introduces-retail-concept-wemrkt/,https://theurbandeveloper.com/articles/co-working-giant-wework-expands-into-brisbane,http://www.chicpeoplemeet.com/m/mnews/view/WeWork-Introduces-Retail-Format-for-Its-Members,https://www.businesspost.ie/business/wework-says-dublin-obvious-choice-expansion-office-space-giant-hunt-irish-properties-419661,https://www.fastcompany.com/40585209/as-wework-expands-globally-so-does-its-revenue,http://www.chicagotribune.com/business/columnists/ori/ct-biz-wework-chicago-expansion-ryan-ori-20180612-story.html,https://sbr.com.sg/commercial-property/news/daily-briefing-wework-eyes-more-flex-work-spaces-in-singapore-singapore-ben,https://www.cnbc.com/2018/06/06/innovfest-unbound-wework-to-expand-in-southeast-asia.html,https://www.oregonlive.com/expo/erry-2018/06/8d94f4baba1004/wework_opens_third_portland_lo.html,https://www.businesstimes.com.sg/technology/chinese-wework-rival-said-to-seek-fresh-funding-to-expand,https://businessden.com/2018/05/29/wework-mulls-expansion-into-wells-fargo-center/,https://www.inman.com/2018/05/29/how-a-luxury-brokerage-is-using-wework-to-expand-across-la/,https://techcrunch.com/2017/08/06/in-its-push-to-compete-in-southeast-asia-wework-is-pouring-500-million-into-the-region/,https://www.msn.com/en-gb/video/other/convene-ceo-on-expansion-plans-taking-on-wework/vp-AAzRjv9,https://finance-commerce.com/2018/07/wework-rival-raises-152m-for-expansion/",
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",3,Commercial Real Estate,1,https://www.hedgeweek.com/2018/06/13/265243/lawson-conner-announces-collaboration-wework-provide-special-offerings-clients,Lawson Connor
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",4,Female-only co-working space and social club,1,https://mashable.com/2017/11/21/the-wing-wework-series-b/#9aPbvr1plqqh,The Wing
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",4,Hospitality,1,https://www.wework.com/creator/creator-awards/grasshoppers-new-sushi-says-hargol-foodtech/,Hargol FoodTech
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",4,Media Platform for Veterans,1,https://www.wework.com/creator/younginnovators/young-innovators-victor-gutwein-m25-group/,Victor Tech Inc
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",4,Surfing,1,https://mashable.com/2017/11/21/the-wing-wework-series-b/#9aPbvr1plqqh,The Wing
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",4,Women only Technology Boot Camp (Coding),1,https://www.americaninno.com/chicago/chicago-girls-in-tech-nonprofit-brave-initiatives-wins-at-wework-awards/,Brave Initiatives
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,Building IT consultancy,1,https://www.archdaily.com/771390/as-wework-acquires-case-the-future-of-office-design-may-start-today,CASE
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,Construction Company,1,https://techcrunch.com/2017/06/07/wework-has-acquired-venture-backed-fieldlens/,Fieldlens
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,Digital Marketing,2,"https://techcrunch.com/2018/03/06/wework-acquires-conductor/,https://techcrunch.com/2017/08/10/wework-unomy/?ncid=rss","Conductor,Unomy"
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,Digital Sign-in System,1,https://techcrunch.com/2016/03/18/weworks-second-acquisition-is-welkio-a-digital-sign-in-system-for-offices/,Welkio
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,EduTech,2,"https://www.axios.com/wework-acquires-missionu-to-boost-education-ambitions-d46232c8-3cc3-45d3-a72a-3acfa16e2985.html,https://techcrunch.com/2017/10/23/wework-acquires-flatiron-school/","MissionU,Flatiron School"
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,Membership Software,1,https://www.bloomberg.com/news/articles/2017-11-28/wework-to-buy-meetup-a-social-network-to-connect-hobbyists,Meetup
wework,"{'LAWSON CONNER', 'BRING PEOPLE TOGETHER OUTSIDE OF WORK', 'HARGOL', 'WELKIO', '$500 MILLION', 'NAKED HUB', 'FLATIRON SCHOOL', 'ISRAELI', 'ITS CODE BOOTCAMPS FOR GIRLS', 'UNOMY', 'SOUTHEAST ASIA', 'VICTOR GUTWEIN', 'SEO', 'M25 GROUP', 'THE FUTURE OF OFFICE DESIGN', 'LAST WEEK', '$32 MILLION', 'THE WING', 'DROR TAMIR', 'CHINA', 'MAY START', 'FIELDLENS'}","{'$4.75 MILLION', 'CHICAGO', '$152M', 'SINGAPORE', 'LA', 'DUBLIN', 'SEA', 'PORTLAND', 'SOUTHEAST ASIA', '$500 MILLION', 'WELLS FARGO CENTER'}",5,Shared Workspace,2,"https://techcrunch.com/2018/04/11/wework-confirms-deal-to-buy-naked-hub-one-of-its-main-competitors-in-china/,https://techcrunch.com/2017/08/06/in-its-push-to-compete-in-southeast-asia-wework-is-pouring-500-million-into-the-region/","NakedHub,Spacemob"
savills,,,3,Commercial Real Estate,1,https://www.propertyweek.com/finance/telford-appoints-savills-to-find-funding-partner-for-btr-pipeline/5097641.article,
savills,,,5,Distribution,1,https://realassets.ipe.com/news/savills-im-buys-french-asset-for-european-logistics-fund/10025815.article,European Logistics Fund 2
savills,,,5,Finance ,1,https://realassets.ipe.com/news/savills-im-buys-stake-in-property-debt-investment-adviser-drc-capital/realassets.ipe.com/news/savills-im-buys-stake-in-property-debt-investment-adviser-drc-capital/10025900.fullarticle,DRC Capital
savills,,,5,Logistics,1,https://realassets.ipe.com/news/savills-im-to-buy-finnish-and-dutch-logistics-assets-for-korean-investors/10025558.article,Korean Investors
cbre,"{'THE HOME FOR GROWTH', 'COMFY', 'MICHAEL HORWITZ & COMPANY', 'ABOUT $20', 'NEWS CORP', 'CALEDON CAPITAL MANAGEMENT', 'ACQUISITION OF ATRIUM AS', 'MANAGEMENT FIRM', '£1.5 MILLION', 'ADVANCED TECHNOLOGY FOR COMMERCIAL REAL ESTATE', 'STOWGA', 'STATE AUTO LABS FUND', 'RACE PROPERTY', 'CHICAGO', ""ACQUIRE LONDON'S"", 'LEADING AUSTRALIAN HEALTHCARE PROJECT ADVISORY', 'FACILITYSOUTCE ENHANCE DELIVERY INTEGRATED SOLUTIONS', 'THE NATIONAL LEADER', '$12 MILLION', 'ACQUIRES FLOORED', 'LAST WEEK', '$10M', 'ACQUIRES TAX CREDIT GROUP', 'BRENNER REAL ESTATE GROUP', 'MATTERPORT', 'INC.'}","{'52-WEEK', 'BAY AREA', 'SAN FRANCISCO', 'SEATTLE', 'NYC'}",2,Commercial Real Estate,2,"http://www.wallstreetmorning.com/2018/07/27/every-trader-keep-eyes-on-cbre-group-inc-cbre-as-stock-hits-52-week-high/,https://www.geekwire.com/2018/sick-san-francisco-seattle-tops-nyc-favorite-expansion-market-bay-area-tech-companies/",
cbre,"{'THE HOME FOR GROWTH', 'COMFY', 'MICHAEL HORWITZ & COMPANY', 'ABOUT $20', 'NEWS CORP', 'CALEDON CAPITAL MANAGEMENT', 'ACQUISITION OF ATRIUM AS', 'MANAGEMENT FIRM', '£1.5 MILLION', 'ADVANCED TECHNOLOGY FOR COMMERCIAL REAL ESTATE', 'STOWGA', 'STATE AUTO LABS FUND', 'RACE PROPERTY', 'CHICAGO', ""ACQUIRE LONDON'S"", 'LEADING AUSTRALIAN HEALTHCARE PROJECT ADVISORY', 'FACILITYSOUTCE ENHANCE DELIVERY INTEGRATED SOLUTIONS', 'THE NATIONAL LEADER', '$12 MILLION', 'ACQUIRES FLOORED', 'LAST WEEK', '$10M', 'ACQUIRES TAX CREDIT GROUP', 'BRENNER REAL ESTATE GROUP', 'MATTERPORT', 'INC.'}","{'52-WEEK', 'BAY AREA', 'SAN FRANCISCO', 'SEATTLE', 'NYC'}",3,Commercial Real Estate,7,"https://cardinalweekly.com/cbre-clarion-securities-has-lowered-its-enterprise-products-partners-l-epd-stake-by-1-73-million-argent-trust-company-has-trimmed-its-centene-cnc-position-by-413612-as-share-price-rose/,https://flecha123.com/2018/07/24/cbre-clarion-securities-decreased-its-magellan-midstream-partners-l-mmp-holding-last-week-dicerna-pharmaceuticals-inc-drna-analysts/,https://flecha123.com/2018/07/22/sarasin-profile-of-1-analysts-covering-halca%25C2%25B3n-resources-hk/,https://www.whatsonthorold.com/2018/07/01/cbre-clarion-securities-has-trimmed-antero-midstream-partners-lp-am-stake-by-657500-fort-lp-has-raised-juniper-networks-jnpr-position/,https://www.whatsonthorold.com/2018/06/26/daiwa-securities-group-has-lifted-cbre-group-cbg-stake-manor-road-capital-partners-lowered-its-prestige-brands-hldgs-pbh-position/,https://weekherald.com/2018/06/21/stratos-wealth-partners-ltd-purchases-new-holdings-in-cbre-group-cbre.html,https://stocknewsgazette.com/2018/07/11/financial-metrics-you-should-care-about-cbre-group-inc-cbre-bgc-partners-inc-bgcp/",
cbre,"{'THE HOME FOR GROWTH', 'COMFY', 'MICHAEL HORWITZ & COMPANY', 'ABOUT $20', 'NEWS CORP', 'CALEDON CAPITAL MANAGEMENT', 'ACQUISITION OF ATRIUM AS', 'MANAGEMENT FIRM', '£1.5 MILLION', 'ADVANCED TECHNOLOGY FOR COMMERCIAL REAL ESTATE', 'STOWGA', 'STATE AUTO LABS FUND', 'RACE PROPERTY', 'CHICAGO', ""ACQUIRE LONDON'S"", 'LEADING AUSTRALIAN HEALTHCARE PROJECT ADVISORY', 'FACILITYSOUTCE ENHANCE DELIVERY INTEGRATED SOLUTIONS', 'THE NATIONAL LEADER', '$12 MILLION', 'ACQUIRES FLOORED', 'LAST WEEK', '$10M', 'ACQUIRES TAX CREDIT GROUP', 'BRENNER REAL ESTATE GROUP', 'MATTERPORT', 'INC.'}","{'52-WEEK', 'BAY AREA', 'SAN FRANCISCO', 'SEATTLE', 'NYC'}",5,Commercial Real Estate,1,https://www.zacks.com/stock/news/308675/cbre-group-expands-in-israel-to-buy-stake-in-ramot-group,Ramot Group
jll,"{'TÉTRIS', 'MAKLARO', 'KENTUCKY', 'INVEST', 'AVENUE9', 'CMM PROJEKT & OFFICE SOLUTIONS', 'ASIA PACIFIC INTERIOR DESIGN PRACTICE', 'UK', 'CANADA', 'EXPAND', 'BIG RED ROOSTER', 'PORTUGAL', 'EXPERT HUNTLEY', 'SOUTHERN CALIFORNIA', '\xa0', 'MULLANEY, SPARGO & SULLIVAN, INC.', 'TRUSSARD PROPERTY CONSULTANTS', 'US$3.8 MILLION', 'USD 100MN', 'MARTIN POTTS & ASSOCIATES', 'U.S.', 'AVM PARTNERS', 'ACQUIRE TECHNOLOGY PIONEER CORRIGO', 'LEADING RETAIL ASSET MANAGEMENT BUSINESS', 'ACQUISITION OF', 'HARRY K. MOORE', 'IRELAND', 'COLLIERS INTERNATIONAL BALTIMORE', 'ZIPGRID', 'ACQUIRE BRAND', '500,000', 'LLC IN MID-ATLANTIC', 'RETAIL DESIGN COMPANY', 'GUARDIAN PROPERTY ASSET MANAGEMENT', 'VALUATIONS', 'GLOBAL CORPORATE OCCUPIERS BENCHMARKING BUSINESS', 'FINLAND', 'ACQUIRE LEADING WORKPLACE TECHNOLOGY', 'JONES LANG LASALLE', '$100 MILLION', 'HOTELS & HOSPITALITY GROUP', 'GERMANY', 'COBERTURA', 'OAK GROVE CAPITAL', 'SOUTH AFRICA', 'BILL GOOLD', 'IT CONSULTING', 'EXPERT WASHINGTON PARTNERS INC.', 'FRANCE', 'BLUU', 'TANSEI MALL MANAGEMENT CO., LTD.', 'FOYR', ""ACQUIRE MSCI'S""}",,3,Commercial Real Estate,4,"https://thecasualsmart.com/2018/07/19/jones-lang-lasalle-inc-jll-holder-paloma-partners-management-company-has-lowered-position-by-5-94-million-as-market-valuation-rose/,http://fanob.com/2018/07/19/paloma-partners-management-company-decreased-jones-lang-lasalle-inc-jll-position-by-5-94-million-as-stock-rose/,https://floridarecorder.com/2018/07/19/as-jones-lang-lasalle-inc-jll-stock-rose-paloma-partners-management-company-lowered-its-holding/,http://fanob.com/2018/06/30/paloma-partners-management-company-decreased-its-jones-lang-lasalle-inc-jll-stake-by-5-94-million-shares-rose/",
jll,"{'TÉTRIS', 'MAKLARO', 'KENTUCKY', 'INVEST', 'AVENUE9', 'CMM PROJEKT & OFFICE SOLUTIONS', 'ASIA PACIFIC INTERIOR DESIGN PRACTICE', 'UK', 'CANADA', 'EXPAND', 'BIG RED ROOSTER', 'PORTUGAL', 'EXPERT HUNTLEY', 'SOUTHERN CALIFORNIA', '\xa0', 'MULLANEY, SPARGO & SULLIVAN, INC.', 'TRUSSARD PROPERTY CONSULTANTS', 'US$3.8 MILLION', 'USD 100MN', 'MARTIN POTTS & ASSOCIATES', 'U.S.', 'AVM PARTNERS', 'ACQUIRE TECHNOLOGY PIONEER CORRIGO', 'LEADING RETAIL ASSET MANAGEMENT BUSINESS', 'ACQUISITION OF', 'HARRY K. MOORE', 'IRELAND', 'COLLIERS INTERNATIONAL BALTIMORE', 'ZIPGRID', 'ACQUIRE BRAND', '500,000', 'LLC IN MID-ATLANTIC', 'RETAIL DESIGN COMPANY', 'GUARDIAN PROPERTY ASSET MANAGEMENT', 'VALUATIONS', 'GLOBAL CORPORATE OCCUPIERS BENCHMARKING BUSINESS', 'FINLAND', 'ACQUIRE LEADING WORKPLACE TECHNOLOGY', 'JONES LANG LASALLE', '$100 MILLION', 'HOTELS & HOSPITALITY GROUP', 'GERMANY', 'COBERTURA', 'OAK GROVE CAPITAL', 'SOUTH AFRICA', 'BILL GOOLD', 'IT CONSULTING', 'EXPERT WASHINGTON PARTNERS INC.', 'FRANCE', 'BLUU', 'TANSEI MALL MANAGEMENT CO., LTD.', 'FOYR', ""ACQUIRE MSCI'S""}",,4,Commercial Real Estate,1,https://www.prnewswire.com/news-releases/jll-income-property-trust-invests-in-two-premier-apartment-communities-in-suburban-boston-300686615.html,The Tremont and The Huntington 
jll,"{'TÉTRIS', 'MAKLARO', 'KENTUCKY', 'INVEST', 'AVENUE9', 'CMM PROJEKT & OFFICE SOLUTIONS', 'ASIA PACIFIC INTERIOR DESIGN PRACTICE', 'UK', 'CANADA', 'EXPAND', 'BIG RED ROOSTER', 'PORTUGAL', 'EXPERT HUNTLEY', 'SOUTHERN CALIFORNIA', '\xa0', 'MULLANEY, SPARGO & SULLIVAN, INC.', 'TRUSSARD PROPERTY CONSULTANTS', 'US$3.8 MILLION', 'USD 100MN', 'MARTIN POTTS & ASSOCIATES', 'U.S.', 'AVM PARTNERS', 'ACQUIRE TECHNOLOGY PIONEER CORRIGO', 'LEADING RETAIL ASSET MANAGEMENT BUSINESS', 'ACQUISITION OF', 'HARRY K. MOORE', 'IRELAND', 'COLLIERS INTERNATIONAL BALTIMORE', 'ZIPGRID', 'ACQUIRE BRAND', '500,000', 'LLC IN MID-ATLANTIC', 'RETAIL DESIGN COMPANY', 'GUARDIAN PROPERTY ASSET MANAGEMENT', 'VALUATIONS', 'GLOBAL CORPORATE OCCUPIERS BENCHMARKING BUSINESS', 'FINLAND', 'ACQUIRE LEADING WORKPLACE TECHNOLOGY', 'JONES LANG LASALLE', '$100 MILLION', 'HOTELS & HOSPITALITY GROUP', 'GERMANY', 'COBERTURA', 'OAK GROVE CAPITAL', 'SOUTH AFRICA', 'BILL GOOLD', 'IT CONSULTING', 'EXPERT WASHINGTON PARTNERS INC.', 'FRANCE', 'BLUU', 'TANSEI MALL MANAGEMENT CO., LTD.', 'FOYR', ""ACQUIRE MSCI'S""}",,4,Digital Real Estate,1,https://translate.google.com/translate?hl=en&sl=de&u=https://www.maklaro.de/unternehmen/presse/erfolgreiche-finanzierungsrunde-jones-lang-lasalle-jll-unterstuetzt-maklaro-als-strategischer-investor&prev=search,Maklaro GMbH
jll,"{'TÉTRIS', 'MAKLARO', 'KENTUCKY', 'INVEST', 'AVENUE9', 'CMM PROJEKT & OFFICE SOLUTIONS', 'ASIA PACIFIC INTERIOR DESIGN PRACTICE', 'UK', 'CANADA', 'EXPAND', 'BIG RED ROOSTER', 'PORTUGAL', 'EXPERT HUNTLEY', 'SOUTHERN CALIFORNIA', '\xa0', 'MULLANEY, SPARGO & SULLIVAN, INC.', 'TRUSSARD PROPERTY CONSULTANTS', 'US$3.8 MILLION', 'USD 100MN', 'MARTIN POTTS & ASSOCIATES', 'U.S.', 'AVM PARTNERS', 'ACQUIRE TECHNOLOGY PIONEER CORRIGO', 'LEADING RETAIL ASSET MANAGEMENT BUSINESS', 'ACQUISITION OF', 'HARRY K. MOORE', 'IRELAND', 'COLLIERS INTERNATIONAL BALTIMORE', 'ZIPGRID', 'ACQUIRE BRAND', '500,000', 'LLC IN MID-ATLANTIC', 'RETAIL DESIGN COMPANY', 'GUARDIAN PROPERTY ASSET MANAGEMENT', 'VALUATIONS', 'GLOBAL CORPORATE OCCUPIERS BENCHMARKING BUSINESS', 'FINLAND', 'ACQUIRE LEADING WORKPLACE TECHNOLOGY', 'JONES LANG LASALLE', '$100 MILLION', 'HOTELS & HOSPITALITY GROUP', 'GERMANY', 'COBERTURA', 'OAK GROVE CAPITAL', 'SOUTH AFRICA', 'BILL GOOLD', 'IT CONSULTING', 'EXPERT WASHINGTON PARTNERS INC.', 'FRANCE', 'BLUU', 'TANSEI MALL MANAGEMENT CO., LTD.', 'FOYR', ""ACQUIRE MSCI'S""}",,4,Financial Technology,1,https://www.wsj.com/articles/jones-lang-lasalle-launches-venture-arm-with-100-million-1528198201,Jones
